time,ecg,hr,rr,marker
1746650337230243890,0.041
1746650337237931917,0.056
1746650337245619944,0.076
1746650337253307971,0.049
1746650337260995998,0.004
1746650337268684025,0.034
1746650337276372052,0.096
1746650337284060079,0.096
1746650337291748106,0.08600000000000001
1746650337299436133,0.108
1746650337307124160,0.096
1746650337314812187,0.081
1746650337322500214,0.13
1746650337330188241,0.14
1746650337337876268,0.12
1746650337345564295,0.192
1746650337353252322,0.246
1746650337360940349,0.17500000000000002
1746650337368628376,0.133
1746650337376316403,0.209
1746650337384004430,0.219
1746650337391692457,0.147
1746650337399380484,0.15
1746650337407068511,0.18
1746650337414756538,0.128
1746650337422444565,0.039
1746650337430132592,-0.029
1746650337437820619,-0.066
1746650337445508646,-0.076
1746650337453196673,-0.08600000000000001
1746650337460884700,-0.08600000000000001
1746650337468572727,-0.069
1746650337476260754,-0.078
1746650337483948781,-0.115
1746650337491636808,-0.13
1746650337499324835,-0.106
1746650337507012862,-0.076
1746650337514700889,-0.076
1746650337522388916,-0.093
1746650337530076943,-0.073
1746650337537764970,-0.027
1746650337545452997,-0.044
1746650337553141024,-0.093
1746650337560829051,-0.073
1746650337568517078,-0.041
1746650337576205105,-0.051000000000000004
1746650337583893132,-0.064
1746650337591581159,-0.078
1746650337599269186,-0.091
1746650337606957213,-0.078
1746650337614645240,-0.076
1746650337622333267,-0.073
1746650337630021294,-0.039
1746650337637709321,-0.059000000000000004
1746650337645397348,-0.11
1746650337653085375,-0.093
1746650337660773402,-0.034
1746650337668461429,-0.022
1746650337676149456,-0.076
1746650337683837483,-0.091
1746650337691525510,-0.041
1746650337699213537,-0.049
1746650337706901564,-0.098
1746650337714589591,-0.076
1746650337722277618,-0.041
1746650337729965645,-0.024
1746650337737653672,0.004
1746650337745341699,-0.032
1746650337753029726,-0.073
1746650337760717753,-0.056
1746650337768405780,-0.054
1746650337776093807,-0.073
1746650337783781834,-0.054
1746650337791469910,-0.017,80,887
1746650337799158355,-0.007
1746650337806846800,-0.036000000000000004
1746650337814535245,-0.059000000000000004
1746650337822223690,-0.046
1746650337829912135,-0.051000000000000004
1746650337837600580,-0.059000000000000004
1746650337845289025,-0.012
1746650337852977470,0.007
1746650337860665915,-0.017
1746650337868354360,0.009000000000000001
1746650337876042805,0.027
1746650337883731250,-0.046
1746650337891419695,-0.081
1746650337899108140,-0.022
1746650337906796585,0.0
1746650337914485030,-0.069
1746650337922173475,-0.083
1746650337929861920,-0.009000000000000001
1746650337937550365,-0.014
1746650337945238810,-0.069
1746650337952927255,-0.044
1746650337960615700,0.009000000000000001
1746650337968304145,0.231
1746650337975992590,0.665
1746650337983681035,0.776
1746650337991369480,0.266
1746650337999057925,-0.28600000000000003
1746650338006746370,-0.35000000000000003
1746650338014434815,-0.18
1746650338022123260,-0.138
1746650338029811705,-0.11800000000000001
1746650338037500150,-0.044
1746650338045188595,-0.029
1746650338052877040,-0.064
1746650338060565485,-0.056
1746650338068253930,-0.027
1746650338075942375,-0.041
1746650338083630820,-0.07100000000000001
1746650338091319265,-0.044
1746650338099007710,0.004
1746650338106696155,0.009000000000000001
1746650338114384600,0.017
1746650338122073045,0.036000000000000004
1746650338129761490,0.036000000000000004
1746650338137449935,0.022
1746650338145138380,0.009000000000000001
1746650338152826825,0.014
1746650338160515270,0.027
1746650338168203715,0.027
1746650338175892160,0.046
1746650338183580605,0.10300000000000001
1746650338191269050,0.125
1746650338198957495,0.113
1746650338206645940,0.123
1746650338214334385,0.125
1746650338222022830,0.128
1746650338229711275,0.13
1746650338237399720,0.096
1746650338245088165,0.069
1746650338252776610,0.073
1746650338260465055,0.083
1746650338268153500,0.083
1746650338275841945,0.064
1746650338283530390,0.014
1746650338291218835,-0.034
1746650338298907280,-0.069
1746650338306595725,-0.088
1746650338314284170,-0.12
1746650338321972615,-0.152
1746650338329661060,-0.12
1746650338337349505,-0.091
1746650338345037950,-0.101
1746650338352726448,-0.093,79,923
1746650338360414475,-0.098
1746650338368102502,-0.106
1746650338375790529,-0.08600000000000001
1746650338383478556,-0.088
1746650338391166583,-0.106
1746650338398854610,-0.093
1746650338406542637,-0.081
1746650338414230664,-0.081
1746650338421918691,-0.064
1746650338429606718,-0.064
1746650338437294745,-0.101
1746650338444982772,-0.10300000000000001
1746650338452670799,-0.093
1746650338460358826,-0.125
1746650338468046853,-0.12
1746650338475734880,-0.073
1746650338483422907,-0.073
1746650338491110934,-0.101
1746650338498798961,-0.106
1746650338506486988,-0.096
1746650338514175015,-0.08600000000000001
1746650338521863042,-0.091
1746650338529551069,-0.101
1746650338537239096,-0.101
1746650338544927123,-0.11800000000000001
1746650338552615150,-0.11800000000000001
1746650338560303177,-0.066
1746650338567991204,-0.041
1746650338575679231,-0.081
1746650338583367258,-0.10300000000000001
1746650338591055285,-0.081
1746650338598743312,-0.061
1746650338606431339,-0.069
1746650338614119366,-0.088
1746650338621807393,-0.096
1746650338629495420,-0.093
1746650338637183447,-0.08600000000000001
1746650338644871474,-0.059000000000000004
1746650338652559501,-0.041
1746650338660247528,-0.073
1746650338667935555,-0.091
1746650338675623582,-0.061
1746650338683311609,-0.051000000000000004
1746650338690999636,-0.081
1746650338698687663,-0.08600000000000001
1746650338706375690,-0.039
1746650338714063717,-0.004
1746650338721751744,-0.032
1746650338729439771,-0.073
1746650338737127798,-0.076
1746650338744815825,-0.069
1746650338752503852,-0.083
1746650338760191879,-0.088
1746650338767879906,-0.083
1746650338775567933,-0.091
1746650338783255960,-0.088
1746650338790943987,-0.083
1746650338798632014,-0.113
1746650338806320041,-0.08600000000000001
1746650338814008068,0.197
1746650338821696095,0.638
1746650338829384122,0.678
1746650338837072149,0.138
1746650338844760176,-0.372
1746650338852448203,-0.406
1746650338860136230,-0.256
1746650338867824257,-0.219
1746650338875512284,-0.192
1746650338883200311,-0.11800000000000001
1746650338890888338,-0.096
1746650338898576365,-0.088
1746650338906264392,-0.059000000000000004
1746650338913952468,-0.064
1746650338921640774,-0.064
1746650338929329080,-0.036000000000000004
1746650338937017386,-0.036000000000000004
1746650338944705692,-0.049
1746650338952393998,-0.036000000000000004
1746650338960082304,-0.029
1746650338967770610,-0.036000000000000004
1746650338975458916,-0.019
1746650338983147222,0.002
1746650338990835528,-0.002
1746650338998523834,-0.004
1746650339006212140,0.004
1746650339013900446,0.032
1746650339021588752,0.049
1746650339029277058,0.049
1746650339036965364,0.078
1746650339044653670,0.11
1746650339052341976,0.096
1746650339060030282,0.091
1746650339067718588,0.12
1746650339075406894,0.128
1746650339083095200,0.11
1746650339090783506,0.098
1746650339098471812,0.08600000000000001
1746650339106160118,0.059000000000000004
1746650339113848424,0.019
1746650339121536730,-0.019
1746650339129225036,-0.051000000000000004
1746650339136913342,-0.08600000000000001
1746650339144601648,-0.12
1746650339152289954,-0.145
1746650339159978260,-0.157
1746650339167666566,-0.16
1746650339175354872,-0.157
1746650339183043178,-0.15
1746650339190731484,-0.14300000000000002
1746650339198419790,-0.145
1746650339206108096,-0.14
1746650339213796402,-0.128
1746650339221484708,-0.11800000000000001
1746650339229173014,-0.113
1746650339236861320,-0.106
1746650339244549626,-0.096
1746650339252237932,-0.08600000000000001
1746650339259926238,-0.083
1746650339267614544,-0.081
1746650339275302850,-0.076
1746650339282991156,-0.073
1746650339290679462,-0.08600000000000001
1746650339298367768,-0.088
