time,ecg,hr,rr,marker
1746648929405625129,-0.073,77,761
1746648929413312668,-0.096
1746648929421000207,-0.11
1746648929428687746,-0.115
1746648929436375285,-0.11
1746648929444062824,-0.108
1746648929451750363,-0.115
1746648929459437902,-0.12
1746648929467125441,-0.115
1746648929474812980,-0.098
1746648929482500519,-0.088
1746648929490188058,-0.096
1746648929497875597,-0.10300000000000001
1746648929505563136,-0.096
1746648929513250675,-0.078
1746648929520938214,-0.078
1746648929528625753,-0.088
1746648929536313292,-0.08600000000000001
1746648929544000831,-0.088
1746648929551688370,-0.101
1746648929559375909,-0.093
1746648929567063448,-0.066
1746648929574750987,-0.064
1746648929582438526,-0.08600000000000001
1746648929590126065,-0.083
1746648929597813604,-0.069
1746648929605501143,-0.08600000000000001
1746648929613188682,-0.108
1746648929620876221,-0.096
1746648929628563760,-0.054
1746648929636251299,-0.054
1746648929643938838,-0.10300000000000001
1746648929651626377,-0.108
1746648929659313916,-0.07100000000000001
1746648929667001455,-0.061
1746648929674688994,-0.066
1746648929682376533,-0.051000000000000004
1746648929690064072,-0.054
1746648929697751611,-0.08600000000000001
1746648929705439150,-0.066
1746648929713126689,-0.022
1746648929720814228,-0.046
1746648929728501767,-0.064
1746648929736189306,-0.029
1746648929743876845,-0.022
1746648929751564384,-0.076
1746648929759251923,-0.093
1746648929766939462,-0.036000000000000004
1746648929774627001,-0.044
1746648929782314540,-0.096
1746648929790002079,-0.096
1746648929797689618,-0.054
1746648929805377157,0.226
1746648929813064696,0.742
1746648929820752235,0.885
1746648929828439774,0.3
1746648929836127313,-0.342
1746648929843814852,-0.34500000000000003
1746648929851502391,-0.162
1746648929859189930,-0.234
1746648929866877469,-0.197
1746648929874565008,-0.036000000000000004
1746648929882252547,-0.032
1746648929889940086,-0.081
1746648929897627625,-0.041
1746648929905315164,-0.044
1746648929913002703,-0.08600000000000001
1746648929920690242,-0.022
1746648929928377781,0.036000000000000004
1746648929936065320,0.012
1746648929943752859,0.009000000000000001
1746648929951440398,0.029
1746648929959127937,0.029
1746648929966815544,0.014
1746648929974503083,0.022
1746648929982190622,0.054
1746648929989878161,0.07100000000000001
1746648929997565700,0.066
1746648930005253239,0.069
1746648930012940778,0.101
1746648930020628317,0.125
1746648930028315856,0.11
1746648930036003395,0.108
1746648930043690934,0.14300000000000002
1746648930051378473,0.162
1746648930059066012,0.14300000000000002
1746648930066753551,0.14300000000000002
1746648930074441090,0.167
1746648930082128629,0.162
1746648930089816168,0.138
1746648930097503707,0.113
1746648930105191246,0.096
1746648930112878785,0.051000000000000004
1746648930120566324,-0.012
1746648930128253863,-0.034
1746648930135941402,-0.046
1746648930143628941,-0.106
1746648930151316480,-0.14300000000000002
1746648930159004019,-0.133
1746648930166691558,-0.138
1746648930174379097,-0.147
1746648930182066636,-0.14
1746648930189754175,-0.14
1746648930197441714,-0.138
1746648930205129253,-0.12
1746648930212816792,-0.10300000000000001
1746648930220504331,-0.101
1746648930228191870,-0.123
1746648930235879409,-0.14
1746648930243566948,-0.128
1746648930251254487,-0.123
1746648930258942026,-0.15
1746648930266629565,-0.14
1746648930274317104,-0.115
1746648930282004643,-0.123
1746648930289692182,-0.123
1746648930297379721,-0.11
1746648930305067260,-0.115
1746648930312754799,-0.11800000000000001
1746648930320442338,-0.113
1746648930328129877,-0.11800000000000001
1746648930335817416,-0.125
1746648930343504955,-0.115
1746648930351192494,-0.10300000000000001
1746648930358880033,-0.11
1746648930366567572,-0.11
1746648930374255111,-0.108
1746648930381942650,-0.108
1746648930389630189,-0.083
1746648930397317728,-0.066
1746648930405005267,-0.078
1746648930412692806,-0.073
1746648930420380345,-0.061
1746648930428067884,-0.076
1746648930435755423,-0.091
1746648930443442962,-0.096
1746648930451130501,-0.101
1746648930458818040,-0.113
1746648930466505579,-0.11800000000000001
1746648930474193118,-0.11
1746648930481880657,-0.11
1746648930489568196,-0.133
1746648930497255735,-0.167
1746648930504943274,-0.12
1746648930512630813,0.187
1746648930520318352,0.66
1746648930528005959,0.712,78,743
1746648930535693498,0.091,,733
1746648930543381037,-0.47800000000000004
1746648930551068576,-0.446
1746648930558756115,-0.273
1746648930566443654,-0.28300000000000003
1746648930574131193,-0.234
1746648930581818732,-0.11
1746648930589506271,-0.083
1746648930597193810,-0.093
1746648930604881349,-0.073
1746648930612568888,-0.056
1746648930620256427,-0.049
1746648930627943966,-0.039
1746648930635631505,-0.046
1746648930643319044,-0.051000000000000004
1746648930651006583,-0.032
1746648930658694122,-0.009000000000000001
1746648930666381661,-0.004
1746648930674069200,-0.004
1746648930681756739,0.007
1746648930689444278,0.014
1746648930697131817,0.029
1746648930704819356,0.054
1746648930712506895,0.056
1746648930720194434,0.051000000000000004
1746648930727881973,0.069
1746648930735569512,0.101
1746648930743257051,0.128
1746648930750944590,0.145
1746648930758632129,0.145
1746648930766319668,0.147
1746648930774007207,0.167
1746648930781694746,0.18
1746648930789382285,0.167
1746648930797069824,0.14
1746648930804757363,0.113
1746648930812444902,0.081
1746648930820132441,0.044
1746648930827819980,0.0
1746648930835507519,-0.049
1746648930843195058,-0.088
1746648930850882597,-0.108
1746648930858570136,-0.11800000000000001
1746648930866257675,-0.135
1746648930873945214,-0.138
1746648930881632753,-0.115
1746648930889320292,-0.11
1746648930897007831,-0.115
1746648930904695370,-0.108
1746648930912382909,-0.091
1746648930920070448,-0.08600000000000001
1746648930927757987,-0.091
1746648930935445526,-0.081
1746648930943133065,-0.066
1746648930950820604,-0.069
1746648930958508143,-0.078
1746648930966195682,-0.076
1746648930973883221,-0.066
1746648930981570760,-0.056
1746648930989258299,-0.046
1746648930996945838,-0.049
1746648931004633377,-0.061
1746648931012320916,-0.064
1746648931020008455,-0.051000000000000004
1746648931027695994,-0.036000000000000004
1746648931035383533,-0.034
1746648931043071072,-0.044
1746648931050758611,-0.046
1746648931058446150,-0.044
1746648931066133689,-0.029
1746648931073821228,-0.019
1746648931081508767,-0.027
1746648931089196374,-0.022
1746648931096883913,0.0
1746648931104571452,0.007
1746648931112258991,0.007
1746648931119946530,0.004
1746648931127634069,0.002
1746648931135321608,0.004
1746648931143009147,-0.002
1746648931150696686,-0.007
1746648931158384225,0.002
1746648931166071764,0.007
1746648931173759303,-0.004
1746648931181446842,-0.007
1746648931189134381,-0.012
1746648931196821920,-0.034
1746648931204509459,0.128
1746648931212196998,0.579
1746648931219884537,0.843
1746648931227572076,0.443
1746648931235259615,-0.182
1746648931242947154,-0.342
1746648931250634693,-0.182
1746648931258322232,-0.14300000000000002
1746648931266009771,-0.128
1746648931273697310,-0.012
1746648931281384849,0.024
1746648931289072388,-0.009000000000000001
1746648931296759927,0.009000000000000001
1746648931304447466,0.041
1746648931312135005,0.034
1746648931319822544,0.039
1746648931327510083,0.056
1746648931335197622,0.049
1746648931342885161,0.044
1746648931350572700,0.064
1746648931358260239,0.076
1746648931365947778,0.076
1746648931373635317,0.083
1746648931381322856,0.093
1746648931389010395,0.088
1746648931396697934,0.093
1746648931404385473,0.113
1746648931412073012,0.123
1746648931419760551,0.128
1746648931427448090,0.145
1746648931435135629,0.157
1746648931442823168,0.155
1746648931450510707,0.165
1746648931458198246,0.182
1746648931465885785,0.197
1746648931473573324,0.197
1746648931481260863,0.184
1746648931488948402,0.189
1746648931496635941,0.18
1746648931504323480,0.135
1746648931512011019,0.10300000000000001
1746648931519698558,0.073
1746648931527386097,0.029
1746648931535073636,0.0
1746648931542761175,-0.019
1746648931550448714,-0.051000000000000004
1746648931558136253,-0.064
1746648931565823792,-0.054
1746648931573511331,-0.059000000000000004
1746648931581198870,-0.066
1746648931588886409,-0.061
1746648931596573948,-0.066
1746648931604261487,-0.073
1746648931611949026,-0.061
1746648931619636565,-0.046
1746648931627324104,-0.044
1746648931635011643,-0.044
1746648931642699182,-0.049
1746648931650386789,-0.054,78,732
1746648931658074328,-0.061
1746648931665761867,-0.064
1746648931673449406,-0.054
1746648931681136945,-0.054
1746648931688824484,-0.064
1746648931696512023,-0.07100000000000001
1746648931704199562,-0.069
1746648931711887101,-0.061
1746648931719574640,-0.059000000000000004
1746648931727262179,-0.064
1746648931734949718,-0.07100000000000001
1746648931742637257,-0.081
1746648931750324796,-0.07100000000000001
1746648931758012335,-0.059000000000000004
1746648931765699874,-0.066
1746648931773387413,-0.073
1746648931781074952,-0.07100000000000001
1746648931788762491,-0.07100000000000001
1746648931796450030,-0.064
1746648931804137569,-0.036000000000000004
1746648931811825108,-0.024
1746648931819512647,-0.027
1746648931827200186,-0.039
1746648931834887725,-0.054
1746648931842575264,-0.036000000000000004
1746648931850262803,-0.032
1746648931857950342,-0.073
1746648931865637881,-0.08600000000000001
1746648931873325420,-0.056
1746648931881012959,-0.061
1746648931888700498,-0.073
1746648931896388037,-0.07100000000000001
1746648931904075576,-0.078
1746648931911763115,0.07100000000000001
1746648931919450654,0.507
1746648931927138193,0.769
1746648931934825732,0.382
1746648931942513271,-0.226
1746648931950200810,-0.399
1746648931957888349,-0.251
1746648931965575888,-0.199
1746648931973263427,-0.194
1746648931980950966,-0.101
1746648931988638505,-0.054
1746648931996326044,-0.07100000000000001
1746648932004013583,-0.061
1746648932011701122,-0.036000000000000004
1746648932019388661,-0.034
1746648932027076200,-0.034
1746648932034763739,-0.027
1746648932042451278,-0.029
1746648932050138817,-0.022
1746648932057826356,-0.009000000000000001
1746648932065513895,-0.012
1746648932073201434,-0.017
1746648932080888973,-0.009000000000000001
1746648932088576512,0.004
1746648932096264051,0.014
1746648932103951590,0.019
1746648932111639129,0.029
1746648932119326668,0.034
1746648932127014207,0.039
1746648932134701746,0.066
1746648932142389285,0.093
1746648932150076824,0.088
1746648932157764363,0.081
1746648932165451902,0.098
1746648932173139441,0.115
1746648932180826980,0.11
1746648932188514519,0.10300000000000001
1746648932196202058,0.098
1746648932203889597,0.083
1746648932211577204,0.064
1746648932219264743,0.036000000000000004
1746648932226952282,-0.004
1746648932234639821,-0.051000000000000004
1746648932242327360,-0.101
1746648932250014899,-0.138
1746648932257702438,-0.145
1746648932265389977,-0.145
1746648932273077516,-0.15
1746648932280765055,-0.145
1746648932288452594,-0.147
1746648932296140133,-0.155
1746648932303827672,-0.152
1746648932311515211,-0.14
1746648932319202750,-0.138
1746648932326890289,-0.14
1746648932334577828,-0.135
1746648932342265367,-0.128
1746648932349952906,-0.128
1746648932357640445,-0.125
1746648932365327984,-0.135
1746648932373015523,-0.145
1746648932380703062,-0.14
1746648932388390601,-0.133
1746648932396078140,-0.14
1746648932403765679,-0.145
1746648932411453218,-0.14300000000000002
1746648932419140757,-0.147
1746648932426828296,-0.15
1746648932434515835,-0.145
1746648932442203374,-0.145
1746648932449890913,-0.15
1746648932457578452,-0.15
1746648932465265991,-0.15
1746648932472953530,-0.14300000000000002
1746648932480641069,-0.125
1746648932488328608,-0.115
1746648932496016147,-0.11
1746648932503703686,-0.098
1746648932511391225,-0.10300000000000001
1746648932519078764,-0.13
1746648932526766303,-0.145
1746648932534453842,-0.138
1746648932542141381,-0.138
1746648932549828920,-0.138
1746648932557516459,-0.128
1746648932565203998,-0.133
1746648932572891537,-0.147
1746648932580579076,-0.16
1746648932588266615,-0.145
1746648932595954154,0.066
1746648932603641693,0.505
1746648932611329232,0.65
1746648932619016771,0.135
1746648932626704310,-0.438
1746648932634391849,-0.47800000000000004
1746648932642079388,-0.31
1746648932649766927,-0.298
1746648932657454466,-0.263
1746648932665142005,-0.147
1746648932672829544,-0.11800000000000001
1746648932680517083,-0.138
1746648932688204622,-0.11
1746648932695892161,-0.088
1746648932703579700,-0.093
1746648932711267239,-0.091
1746648932718954778,-0.081
1746648932726642317,-0.076
1746648932734329856,-0.076
1746648932742017395,-0.064
1746648932749704934,-0.041
1746648932757392473,-0.034
1746648932765080012,-0.034
1746648932772767619,-0.029,79,706
1746648932780455158,-0.022,,694
1746648932788142697,-0.012
1746648932795830236,0.002
1746648932803517775,0.022
1746648932811205314,0.032
1746648932818892853,0.036000000000000004
1746648932826580392,0.046
