Frame_Number,Timestamp,Heart_Rate,Heart_Waveform
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,0.0
16,1747852893752.943,78.68270111083984,-0.00810641422867775
16,1747852893752.943,78.68270111083984,-0.0700720027089119
16,1747852893752.943,78.68270111083984,0.043008193373680115
16,1747852893752.943,78.68270111083984,0.25459763407707214
16,1747852893752.943,78.68270111083984,0.11349007487297058
32,1747852895194.2961,55.24530029296875,0.0
32,1747852895194.2961,55.24530029296875,0.0
32,1747852895194.2961,55.24530029296875,0.0
32,1747852895194.2961,55.24530029296875,0.0
32,1747852895194.2961,55.24530029296875,0.0
32,1747852895194.2961,55.24530029296875,0.0015800666296854615
32,1747852895194.2961,55.24530029296875,-0.015844274312257767
32,1747852895194.2961,55.24530029296875,-0.07277290523052216
32,1747852895194.2961,55.24530029296875,0.1416386365890503
32,1747852895194.2961,55.24530029296875,0.3083357512950897
32,1747852895194.2961,55.24530029296875,-0.26783156394958496
32,1747852895194.2961,55.24530029296875,-0.6868041157722473
32,1747852895194.2961,55.24530029296875,0.11301791667938232
32,1747852895194.2961,55.24530029296875,0.759141743183136
32,1747852895194.2961,55.24530029296875,0.2518584132194519
48,1747852896639.6226,50.222999572753906,0.0043565090745687485
48,1747852896639.6226,50.222999572753906,-0.0011083194985985756
48,1747852896639.6226,50.222999572753906,-0.09938018023967743
48,1747852896639.6226,50.222999572753906,0.10376043617725372
48,1747852896639.6226,50.222999572753906,0.34229767322540283
48,1747852896639.6226,50.222999572753906,-0.20669570565223694
48,1747852896639.6226,50.222999572753906,-0.6974977850914001
48,1747852896639.6226,50.222999572753906,0.06774502992630005
48,1747852896639.6226,50.222999572753906,0.7482361793518066
48,1747852896639.6226,50.222999572753906,0.25783228874206543
48,1747852896639.6226,50.222999572753906,-0.37379583716392517
48,1747852896639.6226,50.222999572753906,-0.2503652572631836
48,1747852896639.6226,50.222999572753906,0.09739358723163605
48,1747852896639.6226,50.222999572753906,0.014609264209866524
48,1747852896639.6226,50.222999572753906,-0.18468040227890015
64,1747852898076.1973,56.91939926147461,-0.14720427989959717
64,1747852898076.1973,56.91939926147461,-0.67875736951828
64,1747852898076.1973,56.91939926147461,0.022999703884124756
64,1747852898076.1973,56.91939926147461,0.7171962261199951
64,1747852898076.1973,56.91939926147461,0.26336362957954407
64,1747852898076.1973,56.91939926147461,-0.2722495496273041
64,1747852898076.1973,56.91939926147461,-0.13334320485591888
64,1747852898076.1973,56.91939926147461,-0.41744107007980347
64,1747852898076.1973,56.91939926147461,-0.2284107804298401
64,1747852898076.1973,56.91939926147461,0.5438835620880127
64,1747852898076.1973,56.91939926147461,0.35406070947647095
64,1747852898076.1973,56.91939926147461,-0.14329516887664795
64,1747852898076.1973,56.91939926147461,-0.16743186116218567
64,1747852898076.1973,56.91939926147461,-0.08415254205465317
64,1747852898076.1973,56.91939926147461,0.0100182443857193
80,1747852899515.329,56.91939926147461,-0.27223509550094604
80,1747852899515.329,56.91939926147461,-0.1336047351360321
80,1747852899515.329,56.91939926147461,-0.41818076372146606
80,1747852899515.329,56.91939926147461,-0.22817814350128174
80,1747852899515.329,56.91939926147461,0.544550895690918
80,1747852899515.329,56.91939926147461,0.35413700342178345
80,1747852899515.329,56.91939926147461,-0.1438673436641693
80,1747852899515.329,56.91939926147461,-0.16747316718101501
80,1747852899515.329,56.91939926147461,-0.08357063680887222
80,1747852899515.329,56.91939926147461,0.00986359640955925
80,1747852899515.329,56.91939926147461,-0.22701603174209595
80,1747852899515.329,56.91939926147461,0.1348540484905243
80,1747852899515.329,56.91939926147461,0.5029616355895996
80,1747852899515.329,56.91939926147461,-0.017789065837860107
80,1747852899515.329,56.91939926147461,-0.5555617213249207
96,1747852900954.275,60.267601013183594,0.35349708795547485
96,1747852900954.275,60.267601013183594,-0.14135810732841492
96,1747852900954.275,60.267601013183594,-0.16729742288589478
96,1747852900954.275,60.267601013183594,-0.08574705570936203
96,1747852900954.275,60.267601013183594,0.011045049875974655
96,1747852900954.275,60.267601013183594,-0.22924408316612244
96,1747852900954.275,60.267601013183594,0.13693717122077942
96,1747852900954.275,60.267601013183594,0.5072569847106934
96,1747852900954.275,60.267601013183594,-0.018148064613342285
96,1747852900954.275,60.267601013183594,-0.5578091144561768
96,1747852900954.275,60.267601013183594,-0.18918964266777039
96,1747852900954.275,60.267601013183594,0.44511231780052185
96,1747852900954.275,60.267601013183594,0.20961922407150269
96,1747852900954.275,60.267601013183594,-0.4429333209991455
96,1747852900954.275,60.267601013183594,-0.19477644562721252
112,1747852902395.2751,50.222999572753906,-0.2751423418521881
112,1747852902395.2751,50.222999572753906,-0.1123194694519043
112,1747852902395.2751,50.222999572753906,0.0755491703748703
112,1747852902395.2751,50.222999572753906,-0.04954840987920761
112,1747852902395.2751,50.222999572753906,0.046781837940216064
112,1747852902395.2751,50.222999572753906,0.29857686161994934
112,1747852902395.2751,50.222999572753906,-0.007352739572525024
112,1747852902395.2751,50.222999572753906,-0.6717943549156189
112,1747852902395.2751,50.222999572753906,0.03143411874771118
112,1747852902395.2751,50.222999572753906,0.8098739981651306
112,1747852902395.2751,50.222999572753906,0.19216865301132202
112,1747852902395.2751,50.222999572753906,-0.3931119441986084
112,1747852902395.2751,50.222999572753906,-0.24804504215717316
112,1747852902395.2751,50.222999572753906,-0.4729270339012146
112,1747852902395.2751,50.222999572753906,-0.14859694242477417
128,1747852903833.453,50.222999572753906,0.19609814882278442
128,1747852903833.453,50.222999572753906,-0.04540582001209259
128,1747852903833.453,50.222999572753906,-0.09376926720142365
128,1747852903833.453,50.222999572753906,0.13377974927425385
128,1747852903833.453,50.222999572753906,-0.04672911763191223
128,1747852903833.453,50.222999572753906,-0.23457565903663635
128,1747852903833.453,50.222999572753906,0.06970925629138947
128,1747852903833.453,50.222999572753906,0.2762659788131714
128,1747852903833.453,50.222999572753906,-0.4036829471588135
128,1747852903833.453,50.222999572753906,-0.35265690088272095
128,1747852903833.453,50.222999572753906,0.8329395055770874
128,1747852903833.453,50.222999572753906,0.5070220232009888
128,1747852903833.453,50.222999572753906,-0.6075199246406555
128,1747852903833.453,50.222999572753906,-0.7051869034767151
128,1747852903833.453,50.222999572753906,0.12256169319152832
144,1747852905273.518,50.222999572753906,-0.0016404688358306885
144,1747852905273.518,50.222999572753906,0.10595665872097015
144,1747852905273.518,50.222999572753906,0.09120507538318634
144,1747852905273.518,50.222999572753906,-0.482993483543396
144,1747852905273.518,50.222999572753906,-0.380026638507843
144,1747852905273.518,50.222999572753906,0.8110198378562927
144,1747852905273.518,50.222999572753906,1.0412482023239136
