Frame_Number,Timestamp,Heart_Rate,Heart_Waveform
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,0.0
16,1746648213509.815,50.222999572753906,-0.00661280145868659
16,1746648213509.815,50.222999572753906,0.046297647058963776
16,1746648213509.815,50.222999572753906,0.24336640536785126
16,1746648213509.815,50.222999572753906,-0.2755434811115265
16,1746648213509.815,50.222999572753906,-0.7152232527732849
32,1746648214948.7227,51.897098541259766,0.0
32,1746648214948.7227,51.897098541259766,0.0
32,1746648214948.7227,51.897098541259766,0.0
32,1746648214948.7227,51.897098541259766,0.0
32,1746648214948.7227,51.897098541259766,0.0
32,1746648214948.7227,51.897098541259766,-0.001369099598377943
32,1746648214948.7227,51.897098541259766,0.01465489063411951
32,1746648214948.7227,51.897098541259766,-0.014132926240563393
32,1746648214948.7227,51.897098541259766,0.03555329889059067
32,1746648214948.7227,51.897098541259766,0.12328318506479263
32,1746648214948.7227,51.897098541259766,-0.24789898097515106
32,1746648214948.7227,51.897098541259766,-0.30772730708122253
32,1746648214948.7227,51.897098541259766,0.1912875473499298
32,1746648214948.7227,51.897098541259766,0.6738561391830444
32,1746648214948.7227,51.897098541259766,0.11826413869857788
48,1746648216390.532,50.222999572753906,0.002928338246420026
48,1746648216390.532,50.222999572753906,0.056522637605667114
48,1746648216390.532,50.222999572753906,-0.12223182618618011
48,1746648216390.532,50.222999572753906,-0.04741065204143524
48,1746648216390.532,50.222999572753906,0.3209715485572815
48,1746648216390.532,50.222999572753906,-0.0392879843711853
48,1746648216390.532,50.222999572753906,-0.539318323135376
48,1746648216390.532,50.222999572753906,-0.02077007293701172
48,1746648216390.532,50.222999572753906,0.7945013046264648
48,1746648216390.532,50.222999572753906,0.11970889568328857
48,1746648216390.532,50.222999572753906,-0.923970639705658
48,1746648216390.532,50.222999572753906,0.00019824504852294922
48,1746648216390.532,50.222999572753906,0.8060635328292847
48,1746648216390.532,50.222999572753906,-0.1428203582763672
48,1746648216390.532,50.222999572753906,-0.5893718004226685
64,1746648217829.2651,50.222999572753906,-0.44102782011032104
64,1746648217829.2651,50.222999572753906,-0.2826489210128784
64,1746648217829.2651,50.222999572753906,0.32917922735214233
64,1746648217829.2651,50.222999572753906,0.7554326057434082
64,1746648217829.2651,50.222999572753906,0.11366283893585205
64,1746648217829.2651,50.222999572753906,-0.8792387247085571
64,1746648217829.2651,50.222999572753906,-0.4667279124259949
64,1746648217829.2651,50.222999572753906,0.6194873452186584
64,1746648217829.2651,50.222999572753906,0.38488447666168213
64,1746648217829.2651,50.222999572753906,-0.1973072588443756
64,1746648217829.2651,50.222999572753906,0.013951793313026428
64,1746648217829.2651,50.222999572753906,-0.106138676404953
64,1746648217829.2651,50.222999572753906,-0.37657272815704346
64,1746648217829.2651,50.222999572753906,0.2964455187320709
64,1746648217829.2651,50.222999572753906,0.3521779179573059
80,1746648219269.7827,50.222999572753906,-0.8821531534194946
80,1746648219269.7827,50.222999572753906,-0.4843844175338745
80,1746648219269.7827,50.222999572753906,0.6076855659484863
80,1746648219269.7827,50.222999572753906,0.4025673270225525
80,1746648219269.7827,50.222999572753906,-0.1833878457546234
80,1746648219269.7827,50.222999572753906,0.007296815514564514
80,1746648219269.7827,50.222999572753906,-0.12109078466892242
80,1746648219269.7827,50.222999572753906,-0.3801783323287964
80,1746648219269.7827,50.222999572753906,0.31609949469566345
80,1746648219269.7827,50.222999572753906,0.36255231499671936
80,1746648219269.7827,50.222999572753906,-0.5292239785194397
80,1746648219269.7827,50.222999572753906,-0.09397068619728088
80,1746648219269.7827,50.222999572753906,0.6487020254135132
80,1746648219269.7827,50.222999572753906,-0.11912354826927185
80,1746648219269.7827,50.222999572753906,-0.3967280387878418
96,1746648220708.096,50.222999572753906,0.0161171555519104
96,1746648220708.096,50.222999572753906,-0.11442238092422485
96,1746648220708.096,50.222999572753906,-0.38085585832595825
96,1746648220708.096,50.222999572753906,0.3087729513645172
96,1746648220708.096,50.222999572753906,0.3561602234840393
96,1746648220708.096,50.222999572753906,-0.5238475799560547
96,1746648220708.096,50.222999572753906,-0.08684158325195312
96,1746648220708.096,50.222999572753906,0.6464345455169678
