Frame_Number,Timestamp,Heart_Rate,Heart_Waveform
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.0
16,1747851452166.377,77.00859832763672,0.013920330442488194
16,1747851452166.377,77.00859832763672,0.08555381745100021
16,1747851452166.377,77.00859832763672,-0.12892790138721466
16,1747851452166.377,77.00859832763672,-0.24577824771404266
16,1747851452166.377,77.00859832763672,0.14217403531074524
32,1747851453605.0935,70.31220245361328,0.0
32,1747851453605.0935,70.31220245361328,0.0
32,1747851453605.0935,70.31220245361328,0.0
32,1747851453605.0935,70.31220245361328,0.0
32,1747851453605.0935,70.31220245361328,0.0
32,1747851453605.0935,70.31220245361328,-0.011608217842876911
32,1747851453605.0935,70.31220245361328,-0.07095865905284882
32,1747851453605.0935,70.31220245361328,0.11192405223846436
32,1747851453605.0935,70.31220245361328,0.19454219937324524
32,1747851453605.0935,70.31220245361328,-0.16303116083145142
32,1747851453605.0935,70.31220245361328,-0.26731178164482117
32,1747851453605.0935,70.31220245361328,0.059293270111083984
32,1747851453605.0935,70.31220245361328,0.16575878858566284
32,1747851453605.0935,70.31220245361328,0.02238154038786888
32,1747851453605.0935,70.31220245361328,0.013255108147859573
48,1747851455054.7852,73.660400390625,-0.011807226575911045
48,1747851455054.7852,73.660400390625,-0.07213100045919418
48,1747851455054.7852,73.660400390625,0.11402362585067749
48,1747851455054.7852,73.660400390625,0.19768939912319183
48,1747851455054.7852,73.660400390625,-0.16615796089172363
48,1747851455054.7852,73.660400390625,-0.2719345688819885
48,1747851455054.7852,73.660400390625,0.06015947461128235
48,1747851455054.7852,73.660400390625,0.16915857791900635
48,1747851455054.7852,73.660400390625,0.023841794580221176
48,1747851455054.7852,73.660400390625,0.013021573424339294
48,1747851455054.7852,73.660400390625,-0.011294037103652954
48,1747851455054.7852,73.660400390625,-0.028640173375606537
48,1747851455054.7852,73.660400390625,0.14466270804405212
48,1747851455054.7852,73.660400390625,-0.04263058304786682
48,1747851455054.7852,73.660400390625,-0.43064168095588684
64,1747851456487.6147,66.96399688720703,-0.3122706413269043
64,1747851456487.6147,66.96399688720703,0.06786602735519409
64,1747851456487.6147,66.96399688720703,0.19737936556339264
64,1747851456487.6147,66.96399688720703,0.03379416465759277
64,1747851456487.6147,66.96399688720703,0.013657480478286743
64,1747851456487.6147,66.96399688720703,-0.008170545101165771
64,1747851456487.6147,66.96399688720703,-0.043263357132673264
64,1747851456487.6147,66.96399688720703,0.11220972239971161
64,1747851456487.6147,66.96399688720703,-0.025796324014663696
64,1747851456487.6147,66.96399688720703,-0.3893061876296997
64,1747851456487.6147,66.96399688720703,-0.15509945154190063
64,1747851456487.6147,66.96399688720703,0.38977500796318054
64,1747851456487.6147,66.96399688720703,0.4079408347606659
64,1747851456487.6147,66.96399688720703,-0.05991974472999573
64,1747851456487.6147,66.96399688720703,-0.23263972997665405
80,1747851457929.5176,68.63809967041016,-0.011535413563251495
80,1747851457929.5176,68.63809967041016,-0.052567869424819946
80,1747851457929.5176,68.63809967041016,0.09553195536136627
80,1747851457929.5176,68.63809967041016,-0.018179982900619507
80,1747851457929.5176,68.63809967041016,-0.36250197887420654
80,1747851457929.5176,68.63809967041016,-0.14976704120635986
80,1747851457929.5176,68.63809967041016,0.3555334508419037
80,1747851457929.5176,68.63809967041016,0.3905603289604187
80,1747851457929.5176,68.63809967041016,-0.02985510230064392
80,1747851457929.5176,68.63809967041016,-0.20889630913734436
80,1747851457929.5176,68.63809967041016,0.03621198236942291
80,1747851457929.5176,68.63809967041016,-0.03495067358016968
80,1747851457929.5176,68.63809967041016,-0.5476540327072144
80,1747851457929.5176,68.63809967041016,-0.25509536266326904
